Institution,Project_ID,Country,Doc_Title,URL,Filename
IDB,XI-IATI-IADB-AR-L1288,Argentina,AR-L1288 Second period Jan-Dec 2022 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-43389,XI-IATI-IADB-AR-L1288_04_AR-L1288-Second-period-Jan-Dec-2022-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1288,Argentina,AR-L1288 First period Jan-Jun 2023 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44015,XI-IATI-IADB-AR-L1288_05_AR-L1288-First-period-Jan-Jun-2023-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1288,Argentina,Programa de Integracin Social y Urbana en el Gran Buenos Aires Primera Operacin Individual bajo la Lnea de Crdito Condicional para Proyecto.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-8419,XI-IATI-IADB-AR-L1288_06_Programa-de-Integracin-Social-y-Urbana-en-el-Gran-Buenos-Air.pdf
IDB,XI-IATI-IADB-AR-L1288,Argentina,AR-L1288 First period Jan-Jun 2025 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-47908,XI-IATI-IADB-AR-L1288_07_AR-L1288-First-period-Jan-Jun-2025-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1288,Argentina,AR-L1288 Second period Jan-Dec 2024 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-46676,XI-IATI-IADB-AR-L1288_08_AR-L1288-Second-period-Jan-Dec-2024-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1288,Argentina,Modificatorio No 1 - Primera Operacin Individual bajo la Lnea de Crdito Condicional para Proyectos de Inversin CCLIPP para el Programa de Integr,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-8872,XI-IATI-IADB-AR-L1288_09_Modificatorio-No-1-Primera-Operacin-Individual-bajo-la-Lnea-.pdf
IDB,XI-IATI-IADB-AR-L1288,Argentina,AR-L1288 Second period Jan-Dec 2019-Public Report.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33311,XI-IATI-IADB-AR-L1288_10_AR-L1288-Second-period-Jan-Dec-2019-Public-Reportpdf.pdf
IDB,XI-IATI-IADB-AR-L1288,Argentina,AR-L1288P2125871SP.pdf,https://www.iadb.org/document.cfm?id=EZIDB0000171-1375635338-38129,XI-IATI-IADB-AR-L1288_11_AR-L1288P2125871SPpdf.pdf
IDB,XI-IATI-IADB-AR-L1288,Argentina,AR-L1288 Second period Jan-Dec 2020 - Public Report.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-34620,XI-IATI-IADB-AR-L1288_12_AR-L1288-Second-period-Jan-Dec-2020-Public-Reportpdf.pdf
IDB,XI-IATI-IADB-AR-L1288,Argentina,AR-L1288 First period Jan-Jun 2022 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-42126,XI-IATI-IADB-AR-L1288_13_AR-L1288-First-period-Jan-Jun-2022-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1288,Argentina,Argentina. Loan Proposal Social and Urban Integration Program in the Province of Buenos Aires.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-886698046-75,XI-IATI-IADB-AR-L1288_14_Argentina-Loan-Proposal-Social-and-Urban-Integration-Program.pdf
IDB,XI-IATI-IADB-AR-L1288,Argentina,AR-L1288 First period Jan-Jun 2024 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-45357,XI-IATI-IADB-AR-L1288_15_AR-L1288-First-period-Jan-Jun-2024-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1288,Argentina,AR-L1288 Second period Jan-Dec 2021 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-40858,XI-IATI-IADB-AR-L1288_16_AR-L1288-Second-period-Jan-Dec-2021-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1288,Argentina,AR-L1288 Second period Jan-Dec 2023 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-45194,XI-IATI-IADB-AR-L1288_17_AR-L1288-Second-period-Jan-Dec-2023-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1288,Argentina,AR-L1288 First period Jan-Jun 2020 - Public Report.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-34028,XI-IATI-IADB-AR-L1288_18_AR-L1288-First-period-Jan-Jun-2020-Public-Reportpdf.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 Second period Jan-Dec 2016-Public Report.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-590,XI-IATI-IADB-AR-L1179_01_AR-L1179-Second-period-Jan-Dec-2016-Public-Reportpdf.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 First period Jan-Jun 2018-Public Report.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-30979,XI-IATI-IADB-AR-L1179_02_AR-L1179-First-period-Jan-Jun-2018-Public-Reportpdf.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 Second period Jan-Dec 2022 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-43358,XI-IATI-IADB-AR-L1179_03_AR-L1179-Second-period-Jan-Dec-2022-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 First period Jan-Jun 2023 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44007,XI-IATI-IADB-AR-L1179_04_AR-L1179-First-period-Jan-Jun-2023-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 First period Jan-Jun 2015-Public Report 40181794.PDF,https://www.iadb.org/document.cfm?id=EZSHARE-76549784-2,XI-IATI-IADB-AR-L1179_05_AR-L1179-First-period-Jan-Jun-2015-Public-Report-40181794PDF.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 Second period Jan-Dec 2020 - Public Report.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-34596,XI-IATI-IADB-AR-L1179_06_AR-L1179-Second-period-Jan-Dec-2020-Public-Reportpdf.pdf
